Gene_id	Gene_name	Unknown_Barcode	T14A	T0A	T0B	T14B
gene23138	MSTRG.22588	0	0	0	0	0
gene23144	MSTRG.22587	0	0	0	0	0
gene23150	MSTRG.22585	0	0	0	0	0
gene23151	MSTRG.22586	0	0	0	0	0
gene23152	MSTRG.22584	0	0	0	0	0
gene23221	LOC111239471	0	0	0	0	0
gene23222	MSTRG.26948	0	0	0	0	0
gene23223	MSTRG.26949	0	0	0	0	0
gene23224	MSTRG.26946	0	0	0	0	0
gene23225	apbb3	0	0	0	0	0
gene23226	LOC111239503	0	0	0	0	0
gene23230	LOC111239472	0	0	0	0	0
gene23231	camk2a	0	0	0	0	0
gene23232	MSTRG.26942	0	0	0	0	0
gene23242	MSTRG.26939	0	0	0	0	0
gene23243	MSTRG.26940	0	0	0	0	0
gene23244	MSTRG.26937	0	0	0	0	0
gene23245	MSTRG.26938	0	0	0	0	0
gene23246	MSTRG.26935	0	0	0	0	0
gene23247	rps14	0	0	0	0	0
gene23248	MSTRG.26933	0	0	0	0	0
gene23249	MSTRG.26934	0	0	0	0	0
gene23254	MSTRG.26930	0	0	0	0	0
gene23270	trnaa-agc	0	0	0	0	0
gene23274	MSTRG.26962	0	0	0	0	0
gene23275	MSTRG.26961	0	0	0	0	0
gene23279	LOC111239517	0	0	0	0	0
gene23287	zmat2	0	0	0	0	0
gene23288	lcp2	0	0	0	0	0
gene23291	LOC111239505	0	0	0	0	0
gene23292	MSTRG.26957	0	0	0	0	0
gene23294	MSTRG.26955	0	0	0	0	0
gene23296	nhp2	0	0	0	0	0
gene23305	MSTRG.26135	0	0	0	0	0
gene23317	LOC111238722	0	0	0	0	0
gene23318	retreg2	0	0	0	0	0
gene23319	LOC111238728	0	0	0	0	0
gene23321	MSTRG.26097	0	0	0	0	0
gene23328	MSTRG.26096	0	0	0	0	0
gene23332	MSTRG.26071	0	0	0	0	0
gene23338	MSTRG.26418	0	0	0	0	0
gene23341	LOC111238994	0	0	0	0	0
gene23357	LOC111238964	0	0	0	0	0
gene23369	ubxn7	0	0	0	0	0
gene23385	LOC111238982	0	0	0	0	0
gene23389	MSTRG.26420	0	0	0	0	0
gene23399	LOC111239009	0	0	0	0	0
gene2341	MSTRG.3774	0	0	0	0	0
gene23410	MSTRG.25340	0	0	0	0	0
gene23413	MSTRG.25440	0	0	0	0	0
gene23414	MSTRG.25441	0	0	0	0	0
gene23418	MSTRG.25439	0	0	0	0	0
gene23441	ldlr	0	0	0	0	0
gene23442	LOC111238077	0	0	0	0	0
gene23443	MSTRG.25393	0	0	0	0	0
gene23449	LOC111238108	0	0	0	0	0
gene23454	mei1	0	0	0	0	0
gene23459	MSTRG.26011	0	0	0	0	0
gene23460	LOC111238618	0	0	0	0	0
gene23461	sema6d	0	0	0	0	0
gene23469	LOC111238599	0	0	0	0	0
gene23476	lpcat4	0	0	0	0	0
gene23477	LOC111238586	0	0	0	0	0
gene23481	MSTRG.25963	0	0	0	0	0
gene23482	LOC111238547	0	0	0	0	0
gene23483	LOC111238546	0	0	0	0	0
gene23484	MSTRG.25959	0	0	0	0	0
gene23485	LOC111238530	0	0	0	0	0
gene23486	LOC111238565	0	0	0	0	0
gene23487	MSTRG.25958	0	0	0	0	0
gene23488	ptges2	0	0	0	0	0
gene23489	gle1	0	0	0	0	0
gene23490	MSTRG.25953	0	0	0	0	0
gene23491	MSTRG.25951	0	0	0	0	0
gene23492	MSTRG.25952	0	0	0	0	0
gene23508	MSTRG.24698	0	0	0	0	0
gene23509	MSTRG.24697	0	0	0	0	0
gene23512	MSTRG.24686	0	0	0	0	0
gene23515	MSTRG.24685	0	0	0	0	0
gene23516	LOC111237454	0	0	0	0	0
gene23520	MSTRG.24680	0	0	0	0	0
gene23521	pomt1	0	0	0	0	0
gene23522	ccdc180	0	0	0	0	0
gene23523	LOC111237442	0	0	0	0	0
gene23524	MSTRG.24677	0	0	0	0	0
gene23525	MSTRG.24674	0	0	0	0	0
gene23526	MSTRG.24675	0	0	0	0	0
gene23527	MSTRG.24672	0	0	0	0	0
gene23528	MSTRG.24673	0	0	0	0	0
gene23529	LOC111237461	0	0	0	0	0
gene23530	LOC111237439	0	0	0	0	0
gene23531	MSTRG.24668	0	0	0	0	0
gene23532	MSTRG.24665	0	0	0	0	0
gene23533	LOC111237438	0	0	0	0	0
gene23534	MSTRG.24832	0	0	0	0	0
gene23535	MSTRG.24834	0	0	0	0	0
gene23536	dpy30	0	0	0	0	0
gene23537	MSTRG.24830	0	0	0	0	0
gene23538	MSTRG.24825	0	0	0	0	0
gene23539	LOC111237591	0	0	0	0	0
gene23540	MSTRG.24813	0	0	0	0	0
gene23541	LOC111237555	0	0	0	0	0
gene23542	MSTRG.24810	0	0	0	0	0
gene23543	MSTRG.24804	0	0	0	0	0
gene23544	LOC111237584	0	0	0	0	0
gene23545	MSTRG.24800	0	0	0	0	0
gene23546	MSTRG.24802	0	0	0	0	0
gene23547	MSTRG.24797	0	0	0	0	0
gene23548	LOC111237563	0	0	0	0	0
gene23549	MSTRG.24795	0	0	0	0	0
gene23555	MSTRG.24779	0	0	0	0	0
gene23556	MSTRG.24774	0	0	0	0	0
gene23557	MSTRG.24776	0	0	0	0	0
gene23558	LOC111237538	0	0	0	0	0
gene23559	MSTRG.24772	0	0	0	0	0
gene23560	MSTRG.24745	0	0	0	0	0
gene23570	LOC111237471	0	0	0	0	0
gene23578	MSTRG.25337	0	0	0	0	0
gene23579	MSTRG.25338	0	0	0	0	0
gene23585	MSTRG.25331	0	0	0	0	0
gene23591	MSTRG.25326	0	0	0	0	0
gene23600	stpg4	0	0	0	0	0
gene23601	LOC111220785	0	0	0	0	0
gene23602	LOC111220578	0	0	0	0	0
gene23603	nanp	0	0	0	0	0
gene23606	trnar-ucg	0	0	0	0	0
gene23618	LOC111219343	0	0	0	0	0
gene23619	LOC111219421	0	0	0	0	0
gene23638	wnt2b	0	0	0	0	0
gene23639	LOC111219220	0	0	0	0	0
gene23650	LOC111218972	0	0	0	0	0
gene23651	LOC111219213	0	0	0	0	0
gene23662	LOC111220138	0	0	0	0	0
gene23663	patl2	0	0	0	0	0
gene23664	LOC111219857	0	0	0	0	0
gene23665	gfra1	0	0	0	0	0
gene23666	LOC111220399	0	0	0	0	0
gene23667	LOC111219881	0	0	0	0	0
gene23668	LOC111219963	0	0	0	0	0
gene23669	LOC111220151	0	0	0	0	0
gene23670	LOC111219932	0	0	0	0	0
gene23671	LOC111220348	0	0	0	0	0
gene23672	lrit2	0	0	0	0	0
gene23673	trnai-uau	0	0	0	0	0
gene23674	LOC111219604	0	0	0	0	0
gene23675	LOC111220142	0	0	0	0	0
gene23676	LOC111220214	0	0	0	0	0
gene23677	LOC111219602	0	0	0	0	0
gene23678	LOC111219603	0	0	0	0	0
gene23679	LOC111219795	0	0	0	0	0
gene23680	trnac-gca	0	0	0	0	0
gene23681	LOC111219777	0	0	0	0	0
gene23682	cdk5r1	0	0	0	0	0
gene23683	LOC111220455	0	0	0	0	0
gene23684	LOC111219577	0	0	0	0	0
gene23685	osbpl7	0	0	0	0	0
gene23686	LOC111220372	0	0	0	0	0
gene23687	LOC111219803	0	0	0	0	0
gene23688	pde6g	0	0	0	0	0
gene23689	LOC111220278	0	0	0	0	0
gene23690	LOC111219487	0	0	0	0	0
gene23691	LOC111219405	0	0	0	0	0
gene23692	LOC111219448	0	0	0	0	0
gene23693	LOC111219500	0	0	0	0	0
gene23694	LOC111219473	0	0	0	0	0
gene23695	LOC111219502	0	0	0	0	0
gene23696	LOC111219493	0	0	0	0	0
gene23697	LOC111219352	0	0	0	0	0
gene23703	tfap2d	0	0	0	0	0
gene23704	LOC111216392	0	0	0	0	0
gene23705	LOC111237023	0	0	0	0	0
gene23707	tmem121	0	0	0	0	0
gene23709	mrap2	0	0	0	0	0
gene23710	gpr6	0	0	0	0	0
gene23713	LOC111235675	0	0	0	0	0
gene23714	LOC111236610	0	0	0	0	0
gene23730	LOC111236496	0	0	0	0	0
gene23737	trnai-aau	0	0	0	0	0
gene23739	trnai-aau	0	0	0	0	0
gene2374	slc35f2	0	0	0	0	0
gene23747	zswim2	0	0	0	0	0
gene23748	pjvk	0	0	0	0	0
gene23749	LOC111233492	0	0	0	0	0
gene23750	LOC111228410	0	0	0	0	0
gene23751	LOC111227464	0	0	0	0	0
gene23752	LOC111227422	0	0	0	0	0
gene23753	fam216a	0	0	0	0	0
gene23754	LOC111230058	0	0	0	0	0
gene23762	LOC111228776	0	0	0	0	0
gene23769	LOC111227355	0	0	0	0	0
gene23770	syn1	0	0	0	0	0
gene23771	LOC111231745	0	0	0	0	0
gene23778	LOC111233207	0	0	0	0	0
gene23780	LOC111232303	0	0	0	0	0
gene23781	LOC111233319	0	0	0	0	0
gene23793	LOC111232287	0	0	0	0	0
gene23802	MSTRG.27813	0	0	0	0	0
gene23803	MSTRG.27816	0	0	0	0	0
gene23807	MSTRG.27807	0	0	0	0	0
gene23811	MSTRG.27905	0	0	0	0	0
gene23813	MSTRG.27902	0	0	0	0	0
gene23820	MSTRG.27889	0	0	0	0	0
gene23834	MSTRG.27874	0	0	0	0	0
gene23836	MSTRG.27870	0	0	0	0	0
gene23837	MSTRG.27865	0	0	0	0	0
gene23840	MSTRG.27857	0	0	0	0	0
gene23841	MSTRG.27859	0	0	0	0	0
gene23842	MSTRG.27853	0	0	0	0	0
gene23843	LOC111240206	0	0	0	0	0
gene23866	MSTRG.27746	0	0	0	0	0
gene23867	MSTRG.27749	0	0	0	0	0
gene23868	MSTRG.27743	0	0	0	0	0
gene23869	MSTRG.27744	0	0	0	0	0
gene23871	MSTRG.27727	0	0	0	0	0
gene23874	LOC111240150	0	0	0	0	0
gene23875	MSTRG.27721	0	0	0	0	0
gene23883	MSTRG.27704	0	0	0	0	0
gene23887	MSTRG.27698	0	0	0	0	0
gene23893	MSTRG.27675	0	0	0	0	0
gene23894	MSTRG.27677	0	0	0	0	0
gene23902	MSTRG.27132	0	0	0	0	0
gene23903	MSTRG.27125	0	0	0	0	0
gene23907	MSTRG.27117	0	0	0	0	0
gene23908	MSTRG.27120	0	0	0	0	0
gene23909	MSTRG.27114	0	0	0	0	0
gene23910	cbfa2t2	0	0	0	0	0
gene23921	MSTRG.27087	0	0	0	0	0
gene23930	MSTRG.27261	0	0	0	0	0
gene23934	MSTRG.27253	0	0	0	0	0
gene23946	MSTRG.27231	0	0	0	0	0
gene23947	MSTRG.27224	0	0	0	0	0
gene23950	MSTRG.27212	0	0	0	0	0
gene23962	trim59	0	0	0	0	0
gene23966	nmd3	0	0	0	0	0
gene23971	MSTRG.27160	0	0	0	0	0
gene23972	nup160	0	0	0	0	0
gene23973	MSTRG.27159	0	0	0	0	0
gene23976	MSTRG.27033	0	0	0	0	0
gene23979	MSTRG.27031	0	0	0	0	0
gene23980	MSTRG.27021	0	0	0	0	0
gene23983	MSTRG.27011	0	0	0	0	0
gene23988	MSTRG.27005	0	0	0	0	0
gene23990	cunh7orf43	0	0	0	0	0
gene23991	pappa	0	0	0	0	0
gene23993	LOC111239534	0	0	0	0	0
gene23999	MSTRG.26979	0	0	0	0	0
gene240	msgn1	0	0	0	0	0
gene24014	MSTRG.5649	0	0	0	0	0
gene24017	MSTRG.5648	0	0	0	0	0
gene24021	MSTRG.5616	0	0	0	0	0
gene24023	LOC111218248	0	0	0	0	0
gene24024	MSTRG.5612	0	0	0	0	0
gene24027	MSTRG.5611	0	0	0	0	0
gene24029	MSTRG.5573	0	0	0	0	0
gene24032	MSTRG.5571	0	0	0	0	0
gene24037	MSTRG.5567	0	0	0	0	0
gene24038	MSTRG.5566	0	0	0	0	0
gene2404	LOC111217447	0	0	0	0	0
gene24046	LOC111218326	0	0	0	0	0
gene24048	MSTRG.5564	0	0	0	0	0
gene24050	MSTRG.5563	0	0	0	0	0
gene24054	LOC111218625	0	0	0	0	0
gene24057	fam46c	0	0	0	0	0
gene24061	MSTRG.5559	0	0	0	0	0
gene24062	MSTRG.5558	0	0	0	0	0
gene24063	MSTRG.5557	0	0	0	0	0
gene24065	gdap2	0	0	0	0	0
gene24067	wdr3	0	0	0	0	0
gene24069	wars2	0	0	0	0	0
gene24070	MSTRG.5589	0	0	0	0	0
gene24071	MSTRG.5588	0	0	0	0	0
gene24076	MSTRG.5587	0	0	0	0	0
gene24077	MSTRG.5586	0	0	0	0	0
gene24078	LOC111218042	0	0	0	0	0
gene24080	cntnap5	0	0	0	0	0
gene24081	MSTRG.5577	0	0	0	0	0
gene24082	LOC111218390	0	0	0	0	0
gene24083	MSTRG.5575	0	0	0	0	0
gene24088	LOC111218747	0	0	0	0	0
gene24103	MSTRG.9691	0	0	0	0	0
gene24105	MSTRG.9690	0	0	0	0	0
gene24106	csmd2	0	0	0	0	0
gene24114	MSTRG.9790	0	0	0	0	0
gene24115	MSTRG.9789	0	0	0	0	0
gene24116	MSTRG.9788	0	0	0	0	0
gene24117	LOC111223057	0	0	0	0	0
gene24118	zbtb8b	0	0	0	0	0
gene24119	MSTRG.9785	0	0	0	0	0
gene24120	LOC111223390	0	0	0	0	0
gene24121	LOC111223247	0	0	0	0	0
gene24122	LOC111223267	0	0	0	0	0
gene24123	MSTRG.9780	0	0	0	0	0
gene24124	LOC111223266	0	0	0	0	0
gene24125	LOC111223023	0	0	0	0	0
gene24126	MSTRG.9777	0	0	0	0	0
gene24127	LOC111223028	0	0	0	0	0
gene24132	LOC111223214	0	0	0	0	0
gene24134	LOC111223156	0	0	0	0	0
gene24135	MSTRG.9756	0	0	0	0	0
gene24136	LOC111223089	0	0	0	0	0
gene24137	LOC111223179	0	0	0	0	0
gene24138	LOC111223279	0	0	0	0	0
gene24143	MSTRG.9740	0	0	0	0	0
gene24148	LOC111223481	0	0	0	0	0
gene24149	rpl14	0	0	0	0	0
gene24150	MSTRG.9560	0	0	0	0	0
gene24151	ndfip2	0	0	0	0	0
gene24152	LOC111222644	0	0	0	0	0
gene24153	steap3	0	0	0	0	0
gene24157	enpp4	0	0	0	0	0
gene24158	mgat5	0	0	0	0	0
gene24159	MSTRG.9542	0	0	0	0	0
gene24163	MSTRG.9512	0	0	0	0	0
gene24164	MSTRG.9509	0	0	0	0	0
gene24166	LOC111222684	0	0	0	0	0
gene24169	MSTRG.9501	0	0	0	0	0
gene24174	MSTRG.9476	0	0	0	0	0
gene24175	MSTRG.9473	0	0	0	0	0
gene24176	LOC111222690	0	0	0	0	0
gene2422	MSTRG.4293	0	0	0	0	0
gene2434	MSTRG.4294	0	0	0	0	0
gene2460	MSTRG.4284	0	0	0	0	0
gene2471	mpg	0	0	0	0	0
gene2492	igfals	0	0	0	0	0
gene2497	MSTRG.4276	0	0	0	0	0
gene251	LOC111227376	0	0	0	0	0
gene2513	MSTRG.6798	0	0	0	0	0
gene2563	LOC111219610	0	0	0	0	0
gene2572	MSTRG.6654	0	0	0	0	0
gene2587	MSTRG.6598	0	0	0	0	0
gene2588	MSTRG.6597	0	0	0	0	0
gene2590	LOC111219856	0	0	0	0	0
gene2592	dcakd	0	0	0	0	0
gene2635	MSTRG.7279	0	0	0	0	0
gene2644	MSTRG.7199	0	0	0	0	0
gene265	LOC111229999	0	0	0	0	0
gene2652	MSTRG.7231	0	0	0	0	0
gene2656	MSTRG.7217	0	0	0	0	0
gene2672	LOC111220118	0	0	0	0	0
gene2673	MSTRG.7180	0	0	0	0	0
gene2674	MSTRG.7177	0	0	0	0	0
gene2675	ch25h	0	0	0	0	0
gene2676	lipa	0	0	0	0	0
gene2677	ankrd22	0	0	0	0	0
gene2678	rnls	0	0	0	0	0
gene2682	MSTRG.7148	0	0	0	0	0
gene2683	tdrkh	0	0	0	0	0
gene2684	MSTRG.7150	0	0	0	0	0
gene2698	MSTRG.7154	0	0	0	0	0
gene2711	MSTRG.6967	0	0	0	0	0
gene2714	MSTRG.6981	0	0	0	0	0
gene2715	MSTRG.6975	0	0	0	0	0
gene2716	MSTRG.6978	0	0	0	0	0
gene2722	MSTRG.6841	0	0	0	0	0
gene2748	selenok	0	0	0	0	0
gene2756	MSTRG.5721	0	0	0	0	0
gene2757	MSTRG.5727	0	0	0	0	0
gene2768	MSTRG.5639	0	0	0	0	0
gene2778	atp5e	0	0	0	0	0
gene2780	MSTRG.5605	0	0	0	0	0
gene2781	MSTRG.5606	0	0	0	0	0
gene2782	MSTRG.5609	0	0	0	0	0
gene2783	MSTRG.5610	0	0	0	0	0
gene2784	rif1	0	0	0	0	0
gene2785	MSTRG.5608	0	0	0	0	0
gene2786	tnfaip6	0	0	0	0	0
gene2787	MSTRG.5604	0	0	0	0	0
gene2788	MSTRG.5602	0	0	0	0	0
gene28	MSTRG.8222	0	0	0	0	0
gene2803	MSTRG.5272	0	0	0	0	0
gene2816	map3k20	0	0	0	0	0
gene282	LOC111231896	0	0	0	0	0
gene2837	MSTRG.5223	0	0	0	0	0
gene2848	LOC111218197	0	0	0	0	0
gene2850	nup62	0	0	0	0	0
gene2871	LOC111220275	0	0	0	0	0
gene2875	LOC111219843	0	0	0	0	0
gene2888	LOC111219378	0	0	0	0	0
gene2903	MSTRG.5992	0	0	0	0	0
gene2904	MSTRG.6019	0	0	0	0	0
gene2905	MSTRG.6021	0	0	0	0	0
gene2906	LOC111218994	0	0	0	0	0
gene2907	LOC111219226	0	0	0	0	0
gene2912	ncoa6	0	0	0	0	0
gene2924	LOC111219251	0	0	0	0	0
gene2930	MSTRG.5946	0	0	0	0	0
gene2931	mfsd5	0	0	0	0	0
gene2936	LOC111219057	0	0	0	0	0
gene2950	LOC111219003	0	0	0	0	0
gene2952	LOC111219258	0	0	0	0	0
gene2954	dclre1b	0	0	0	0	0
gene2955	LOC111219256	0	0	0	0	0
gene2979	exosc10	0	0	0	0	0
gene2992	LOC111224175	0	0	0	0	0
gene2994	cln6	0	0	0	0	0
gene301	LOC111219623	0	0	0	0	0
gene3030	MSTRG.26308	0	0	0	0	0
gene3047	MSTRG.26350	0	0	0	0	0
gene3074	MSTRG.26190	0	0	0	0	0
gene3081	prmt7	0	0	0	0	0
gene3090	LOC111238769	0	0	0	0	0
gene31	MSTRG.8239	0	0	0	0	0
gene3105	MSTRG.26901	0	0	0	0	0
gene3106	MSTRG.26902	0	0	0	0	0
gene3107	LOC111239461	0	0	0	0	0
gene3116	MSTRG.26866	0	0	0	0	0
gene3117	MSTRG.26868	0	0	0	0	0
gene3122	MSTRG.26889	0	0	0	0	0
gene3127	MSTRG.26880	0	0	0	0	0
gene3128	MSTRG.26882	0	0	0	0	0
gene3159	MSTRG.26793	0	0	0	0	0
gene3160	LOC111239377	0	0	0	0	0
gene3161	cadm3	0	0	0	0	0
gene3162	LOC111239378	0	0	0	0	0
gene3163	MSTRG.26836	0	0	0	0	0
gene3165	LOC111239409	0	0	0	0	0
gene3166	MSTRG.26835	0	0	0	0	0
gene3167	MSTRG.26842	0	0	0	0	0
gene3168	MSTRG.26844	0	0	0	0	0
gene3169	LOC111239419	0	0	0	0	0
gene3170	LOC111239302	0	0	0	0	0
gene3171	MSTRG.26724	0	0	0	0	0
gene3172	MSTRG.26722	0	0	0	0	0
gene3190	polr1c	0	0	0	0	0
gene3201	MSTRG.25323	0	0	0	0	0
gene3202	LOC111238015	0	0	0	0	0
gene3209	MSTRG.25311	0	0	0	0	0
gene3231	LOC111237965	0	0	0	0	0
gene3235	MSTRG.25230	0	0	0	0	0
gene3239	MSTRG.25213	0	0	0	0	0
gene324	gdap1	0	0	0	0	0
gene3241	MSTRG.25260	0	0	0	0	0
gene3250	pou6f2	0	0	0	0	0
gene3254	MSTRG.25169	0	0	0	0	0
gene3257	abcf2	0	0	0	0	0
gene3258	MSTRG.25176	0	0	0	0	0
gene3265	MSTRG.25191	0	0	0	0	0
gene3273	MSTRG.25089	0	0	0	0	0
gene3275	zic1	0	0	0	0	0
gene3276	MSTRG.25085	0	0	0	0	0
gene33	MSTRG.8236	0	0	0	0	0
gene3307	MSTRG.25965	0	0	0	0	0
gene331	LOC111220825	0	0	0	0	0
gene3311	MSTRG.25934	0	0	0	0	0
gene3312	MSTRG.25929	0	0	0	0	0
gene3314	adamtsl2	0	0	0	0	0
gene3315	ttc16	0	0	0	0	0
gene3316	LOC111238550	0	0	0	0	0
gene3317	LOC111238554	0	0	0	0	0
gene3318	MSTRG.25920	0	0	0	0	0
gene3319	nudt12	0	0	0	0	0
gene332	LOC111220830	0	0	0	0	0
gene3321	trnap-agg	0	0	0	0	0
gene3322	trnac-gca	0	0	0	0	0
gene3323	trnac-gca	0	0	0	0	0
gene3324	trnac-gca	0	0	0	0	0
gene3325	MSTRG.25935	0	0	0	0	0
gene3333	MSTRG.25893	0	0	0	0	0
gene3343	LOC111238567	0	0	0	0	0
gene3347	MSTRG.25897	0	0	0	0	0
gene3348	MSTRG.25898	0	0	0	0	0
gene3349	pou2af1	0	0	0	0	0
gene3356	MSTRG.25828	0	0	0	0	0
gene3367	MSTRG.25873	0	0	0	0	0
gene3368	MSTRG.25875	0	0	0	0	0
gene3369	MSTRG.25852	0	0	0	0	0
gene3370	mphosph10	0	0	0	0	0
gene3373	MSTRG.25764	0	0	0	0	0
gene3375	LOC111238399	0	0	0	0	0
gene3379	MSTRG.25765	0	0	0	0	0
gene3405	MSTRG.20220	0	0	0	0	0
gene3406	MSTRG.20221	0	0	0	0	0
gene341	trnai-uau	0	0	0	0	0
gene3419	MSTRG.20218	0	0	0	0	0
gene3429	MSTRG.20219	0	0	0	0	0
gene3431	MSTRG.20213	0	0	0	0	0
gene3435	LOC111233131	0	0	0	0	0
gene3436	MSTRG.20212	0	0	0	0	0
gene3443	MSTRG.20217	0	0	0	0	0
gene3445	MSTRG.20216	0	0	0	0	0
gene3448	LOC111233151	0	0	0	0	0
gene3451	LOC111233137	0	0	0	0	0
gene3452	MSTRG.20206	0	0	0	0	0
gene3461	LOC111233132	0	0	0	0	0
gene3466	trnag-ucc	0	0	0	0	0
gene3470	LOC111233140	0	0	0	0	0
gene3474	LOC111233143	0	0	0	0	0
gene3478	LOC111233144	0	0	0	0	0
gene348	trnap-ugg	0	0	0	0	0
gene3486	LOC111233124	0	0	0	0	0
gene3500	LOC111233478	0	0	0	0	0
gene3511	rab39b	0	0	0	0	0
gene3514	MSTRG.20497	0	0	0	0	0
gene3535	st3gal4	0	0	0	0	0
gene3540	MSTRG.20495	0	0	0	0	0
gene3541	vbp1	0	0	0	0	0
gene3553	LOC111233415	0	0	0	0	0
gene3554	MSTRG.20487	0	0	0	0	0
gene3557	tbrg1	0	0	0	0	0
gene356	LOC111221105	0	0	0	0	0
gene3561	MSTRG.20489	0	0	0	0	0
gene3565	MSTRG.20490	0	0	0	0	0
gene3571	MSTRG.20481	0	0	0	0	0
gene3573	hspa13	0	0	0	0	0
gene3580	LOC111233403	0	0	0	0	0
gene3583	MSTRG.20485	0	0	0	0	0
gene3594	blmh	0	0	0	0	0
gene3596	MSTRG.20465	0	0	0	0	0
gene3630	LOC111232576	0	0	0	0	0
gene3636	MSTRG.19651	0	0	0	0	0
gene364	slc22a13	0	0	0	0	0
gene3643	trnal-aag	0	0	0	0	0
gene3645	mcm7	0	0	0	0	0
gene3647	MSTRG.19663	0	0	0	0	0
gene3655	asb5	0	0	0	0	0
gene3659	LOC111232470	0	0	0	0	0
gene369	LOC111219221	0	0	0	0	0
gene3707	LOC111232904	0	0	0	0	0
gene3710	commd1	0	0	0	0	0
gene3714	mdh1	0	0	0	0	0
gene3727	LOC111232946	0	0	0	0	0
gene373	wnt10b	0	0	0	0	0
gene3733	LOC111232888	0	0	0	0	0
gene3768	MSTRG.19944	0	0	0	0	0
gene3783	LOC111232808	0	0	0	0	0
gene3811	rpl39	0	0	0	0	0
gene3837	MSTRG.21734	0	0	0	0	0
gene3839	MSTRG.21738	0	0	0	0	0
gene3842	MSTRG.21749	0	0	0	0	0
gene3847	MSTRG.21756	0	0	0	0	0
gene3862	MSTRG.21721	0	0	0	0	0
gene3863	MSTRG.21723	0	0	0	0	0
gene3865	MSTRG.21708	0	0	0	0	0
gene3866	LOC111234314	0	0	0	0	0
gene3867	MSTRG.21704	0	0	0	0	0
gene3868	LOC111234566	0	0	0	0	0
gene3873	LOC111234550	0	0	0	0	0
gene3874	MSTRG.21671	0	0	0	0	0
gene3884	LOC111234389	0	0	0	0	0
gene3888	MSTRG.21672	0	0	0	0	0
gene3896	MSTRG.21650	0	0	0	0	0
gene3899	LOC111234431	0	0	0	0	0
gene3900	MSTRG.21456	0	0	0	0	0
gene3923	MSTRG.21403	0	0	0	0	0
gene3928	LOC111234203	0	0	0	0	0
gene3937	MSTRG.21327	0	0	0	0	0
gene3951	LOC111235112	0	0	0	0	0
gene3973	nt5dc2	0	0	0	0	0
gene3974	MSTRG.21962	0	0	0	0	0
gene3986	MSTRG.21978	0	0	0	0	0
gene4003	apom	0	0	0	0	0
gene4004	LOC111222572	0	0	0	0	0
gene4006	MSTRG.9385	0	0	0	0	0
gene4011	MSTRG.9414	0	0	0	0	0
gene4013	LOC111222592	0	0	0	0	0
gene4015	MSTRG.9423	0	0	0	0	0
gene4039	LOC111222613	0	0	0	0	0
gene4045	MSTRG.9271	0	0	0	0	0
gene4048	MSTRG.9281	0	0	0	0	0
gene4064	eaf1	0	0	0	0	0
gene4073	LOC111222529	0	0	0	0	0
gene4113	MSTRG.7715	0	0	0	0	0
gene4114	cunh8orf34	0	0	0	0	0
gene4119	MSTRG.7681	0	0	0	0	0
gene4127	MSTRG.7595	0	0	0	0	0
gene4130	MSTRG.7607	0	0	0	0	0
gene415	MSTRG.27084	0	0	0	0	0
gene417	LOC111239673	0	0	0	0	0
gene4172	LOC111220555	0	0	0	0	0
gene4177	mcu	0	0	0	0	0
gene4188	MSTRG.7434	0	0	0	0	0
gene4190	MSTRG.7449	0	0	0	0	0
gene4201	LOC111221915	0	0	0	0	0
gene4208	MSTRG.8352	0	0	0	0	0
gene4209	gnl3l	0	0	0	0	0
gene4210	id1	0	0	0	0	0
gene4211	MSTRG.8382	0	0	0	0	0
gene4212	LOC111221591	0	0	0	0	0
gene4214	MSTRG.8391	0	0	0	0	0
gene4215	MSTRG.8389	0	0	0	0	0
gene4222	MSTRG.8312	0	0	0	0	0
gene4223	MSTRG.8318	0	0	0	0	0
gene423	MSTRG.27146	0	0	0	0	0
gene4237	MSTRG.8340	0	0	0	0	0
gene4239	lrrn1	0	0	0	0	0
gene4257	MSTRG.8295	0	0	0	0	0
gene4261	MSTRG.8201	0	0	0	0	0
gene4264	LOC111221902	0	0	0	0	0
gene4271	znf831	0	0	0	0	0
gene4272	LOC111221874	0	0	0	0	0
gene4273	MSTRG.8224	0	0	0	0	0
gene4274	cunh1orf50	0	0	0	0	0
gene4275	nuf2	0	0	0	0	0
gene4276	efcc1	0	0	0	0	0
gene4277	MSTRG.8242	0	0	0	0	0
gene4278	epha8	0	0	0	0	0
gene428	MSTRG.27156	0	0	0	0	0
gene4281	LOC111221835	0	0	0	0	0
gene4283	MSTRG.8173	0	0	0	0	0
gene4292	LOC111221553	0	0	0	0	0
gene4295	MSTRG.8188	0	0	0	0	0
gene4302	LOC111224369	0	0	0	0	0
gene4303	rbl1	0	0	0	0	0
gene4309	MSTRG.11256	0	0	0	0	0
gene4317	MSTRG.11267	0	0	0	0	0
gene4322	MSTRG.11221	0	0	0	0	0
gene436	MSTRG.27129	0	0	0	0	0
gene4363	trnat-ugu	0	0	0	0	0
gene4375	MSTRG.11115	0	0	0	0	0
gene4378	MSTRG.11123	0	0	0	0	0
gene4398	LOC111224114	0	0	0	0	0
gene4402	MSTRG.11866	0	0	0	0	0
gene4408	MSTRG.11865	0	0	0	0	0
gene4414	MSTRG.11867	0	0	0	0	0
gene4433	MSTRG.11864	0	0	0	0	0
gene4452	tmtc1	0	0	0	0	0
gene4453	LOC111225013	0	0	0	0	0
