Gene_id	T14A	T0A	T0B	T14B
MSTRG.4832	0	0	0	0
MSTRG.4833	0	0	0	0
MSTRG.4834	0	0	0	0
MSTRG.4835	0	0	0	0
MSTRG.4836	0	0	0	0
MSTRG.4837	0	0	0	0
MSTRG.4838	0	0	0	0
MSTRG.4839	0	0	0	0
MSTRG.484	0	0	0	0
MSTRG.4840	0	0	0	0
MSTRG.4841	0	0	0	0
MSTRG.4842	0	0	0	0
MSTRG.4843	0	0	0	0
MSTRG.4844	0	0	0	0
MSTRG.4845	0	0	0	0
MSTRG.4846	0	0	0	0
MSTRG.4847	0	0	0	0
MSTRG.4848	0	0	0	0
MSTRG.4849	0	0	0	0
MSTRG.485	0	0	0	0
MSTRG.4850	0	0	0	0
MSTRG.4851	0	0	0	0
MSTRG.4852	0	0	0	0
MSTRG.4853	0	0	0	0
MSTRG.4854	0	0	0	0
MSTRG.4855	0	0	0	0
MSTRG.4856	0	0	0	0
MSTRG.4857	0	0	0	0
MSTRG.4858	0	0	0	0
MSTRG.4859	0	0	0	0
MSTRG.486	0	0	0	0
MSTRG.4860	0	0	0	0
MSTRG.4861	0	0	0	0
MSTRG.4862	0	0	0	0
MSTRG.4863	0	0	0	0
MSTRG.4864	0	0	0	0
MSTRG.4865	0	0	0	0
MSTRG.4866	0	0	0	0
MSTRG.4867	0	0	0	0
MSTRG.4868	0	0	0	0
MSTRG.4869	0	0	0	0
MSTRG.487	0	0	0	0
MSTRG.4870	0	0	0	0
MSTRG.4871	0	0	0	0
MSTRG.4872	0	0	0	0
MSTRG.4873	0	0	0	0
MSTRG.4874	0	0	0	0
MSTRG.4875	0	0	0	0
MSTRG.4876	0	0	0	0
MSTRG.4877	0	0	0	0
MSTRG.4878	0	0	0	0
MSTRG.4879	0	0	0	0
MSTRG.488	0	0	0	0
MSTRG.4880	0	0	0	0
MSTRG.4881	0	0	0	0
MSTRG.4882	0	0	0	0
MSTRG.4883	0	0	0	0
MSTRG.4884	0	0	0	0
MSTRG.4885	0	0	0	0
MSTRG.4886	0	0	0	0
MSTRG.4887	0	0	0	0
MSTRG.4888	0	0	0	0
MSTRG.4889	0	0	0	0
MSTRG.489	0	0	0	0
MSTRG.4890	0	0	0	0
MSTRG.4891	0	0	0	0
MSTRG.4892	0	0	0	0
MSTRG.4893	0	0	0	0
MSTRG.4894	0	0	0	0
MSTRG.4895	0	0	0	0
MSTRG.4896	0	0	0	0
MSTRG.4897	0	0	0	0
MSTRG.4898	0	0	0	0
MSTRG.4899	0	0	0	0
MSTRG.49	0	0	0	0
MSTRG.490	0	0	0	0
MSTRG.4900	0	0	0	0
MSTRG.4901	0	0	0	0
MSTRG.4902	0	0	0	0
MSTRG.4903	0	0	0	0
MSTRG.4904	0	0	0	0
MSTRG.4905	0	0	0	0
MSTRG.4906	0	0	0	0
MSTRG.4907	0	0	0	0
MSTRG.4908	0	0	0	0
MSTRG.4909	0	0	0	0
MSTRG.491	0	0	0	0
MSTRG.4910	0	0	0	0
MSTRG.4911	0	0	0	0
MSTRG.4912	0	0	0	0
MSTRG.4913	0	0	0	0
MSTRG.4914	0	0	0	0
MSTRG.4915	0	0	0	0
MSTRG.4916	0	0	0	0
MSTRG.4917	0	0	0	0
MSTRG.4918	0	0	0	0
MSTRG.4919	0	0	0	0
MSTRG.492	0	0	0	0
MSTRG.4920	0	0	0	0
MSTRG.4921	0	0	0	0
MSTRG.4922	0	0	0	0
MSTRG.4923	0	0	0	0
MSTRG.4924	0	0	0	0
MSTRG.4925	0	0	0	0
MSTRG.4926	0	0	0	0
MSTRG.4927	0	0	0	0
MSTRG.4928	0	0	0	0
MSTRG.4929	0	0	0	0
MSTRG.493	0	0	0	0
MSTRG.4930	0	0	0	0
MSTRG.4931	0	0	0	0
MSTRG.4932	0	0	0	0
MSTRG.4933	0	0	0	0
MSTRG.4934	0	0	0	0
MSTRG.4935	0	0	0	0
MSTRG.4936	0	0	0	0
MSTRG.4937	0	0	0	0
MSTRG.4938	0	0	0	0
MSTRG.4939	0	0	0	0
MSTRG.494	0	0	0	0
MSTRG.4940	0	0	0	0
MSTRG.4941	0	0	0	0
MSTRG.4942	0	0	0	0
MSTRG.4943	0	0	0	0
MSTRG.4944	0	0	0	0
MSTRG.4945	0	0	0	0
MSTRG.4946	0	0	0	0
MSTRG.4947	0	0	0	0
MSTRG.4948	0	0	0	0
MSTRG.4949	0	0	0	0
MSTRG.495	0	0	0	0
MSTRG.4950	0	0	0	0
MSTRG.4951	0	0	0	0
MSTRG.4952	0	0	0	0
MSTRG.4953	0	0	0	0
MSTRG.4954	0	0	0	0
MSTRG.4955	0	0	0	0
MSTRG.4956	0	0	0	0
MSTRG.4957	0	0	0	0
MSTRG.4958	0	0	0	0
MSTRG.4959	0	0	0	0
MSTRG.496	0	0	0	0
MSTRG.4960	0	0	0	0
MSTRG.4961	0	0	0	0
MSTRG.4962	0	0	0	0
MSTRG.4963	0	0	0	0
MSTRG.4964	0	0	0	0
MSTRG.4965	0	0	0	0
MSTRG.4966	0	0	0	0
MSTRG.4967	0	0	0	0
MSTRG.4968	0	0	0	0
MSTRG.4969	0	0	0	0
MSTRG.497	0	0	0	0
MSTRG.4970	0	0	0	0
MSTRG.4971	0	0	0	0
MSTRG.4972	0	0	0	0
MSTRG.4973	0	0	0	0
MSTRG.4974	0	0	0	0
MSTRG.4975	0	0	0	0
MSTRG.4976	0	0	0	0
MSTRG.4977	0	0	0	0
MSTRG.4978	0	0	0	0
MSTRG.4979	0	0	0	0
MSTRG.498	0	0	0	0
MSTRG.4980	0	0	0	0
MSTRG.4981	0	0	0	0
MSTRG.4982	0	0	0	0
MSTRG.4983	0	0	0	0
MSTRG.4984	0	0	0	0
MSTRG.4985	0	0	0	0
MSTRG.4986	0	0	0	0
MSTRG.4987	0	0	0	0
MSTRG.4988	0	0	0	0
MSTRG.4989	0	0	0	0
MSTRG.499	0	0	0	0
MSTRG.4990	0	0	0	0
MSTRG.4991	0	0	0	0
MSTRG.4992	0	0	0	0
MSTRG.4993	0	0	0	0
MSTRG.4994	0	0	0	0
MSTRG.4995	0	0	0	0
MSTRG.4996	0	0	0	0
MSTRG.4997	0	0	0	0
MSTRG.4998	0	0	0	0
MSTRG.4999	0	0	0	0
MSTRG.5	0	0	0	0
MSTRG.50	0	0	0	0
MSTRG.500	0	0	0	0
MSTRG.5000	0	0	0	0
MSTRG.5001	0	0	0	0
MSTRG.5002	0	0	0	0
MSTRG.5003	0	0	0	0
MSTRG.5004	0	0	0	0
MSTRG.5005	0	0	0	0
MSTRG.5006	0	0	0	0
MSTRG.5007	0	0	0	0
MSTRG.5008	0	0	0	0
MSTRG.5009	0	0	0	0
MSTRG.501	0	0	0	0
MSTRG.5010	0	0	0	0
MSTRG.5011	0	0	0	0
MSTRG.5012	0	0	0	0
MSTRG.5013	0	0	0	0
MSTRG.5014	0	0	0	0
MSTRG.5015	0	0	0	0
MSTRG.5016	0	0	0	0
MSTRG.5017	0	0	0	0
MSTRG.5018	0	0	0	0
MSTRG.5019	0	0	0	0
MSTRG.502	0	0	0	0
MSTRG.5020	0	0	0	0
MSTRG.5021	0	0	0	0
MSTRG.5022	0	0	0	0
MSTRG.5023	0	0	0	0
MSTRG.5024	0	0	0	0
MSTRG.5025	0	0	0	0
MSTRG.5026	0	0	0	0
MSTRG.5027	0	0	0	0
MSTRG.5028	0	0	0	0
MSTRG.5029	0	0	0	0
MSTRG.503	0	0	0	0
MSTRG.5030	0	0	0	0
MSTRG.5031	0	0	0	0
MSTRG.5032	0	0	0	0
MSTRG.5033	0	0	0	0
MSTRG.5034	0	0	0	0
MSTRG.5035	0	0	0	0
MSTRG.5036	0	0	0	0
MSTRG.5037	0	0	0	0
MSTRG.5038	0	0	0	0
MSTRG.5039	0	0	0	0
MSTRG.504	0	0	0	0
MSTRG.5040	0	0	0	0
MSTRG.5041	0	0	0	0
MSTRG.5042	0	0	0	0
MSTRG.5043	0	0	0	0
MSTRG.5044	0	0	0	0
MSTRG.5045	0	0	0	0
MSTRG.5046	0	0	0	0
MSTRG.5047	0	0	0	0
MSTRG.5048	0	0	0	0
MSTRG.5049	0	0	0	0
MSTRG.505	0	0	0	0
MSTRG.5050	0	0	0	0
MSTRG.5051	0	0	0	0
MSTRG.5052	0	0	0	0
MSTRG.5053	0	0	0	0
MSTRG.5054	0	0	0	0
MSTRG.5055	0	0	0	0
MSTRG.5056	0	0	0	0
MSTRG.5057	0	0	0	0
MSTRG.5058	0	0	0	0
MSTRG.5059	0	0	0	0
MSTRG.506	0	0	0	0
MSTRG.5060	0	0	0	0
MSTRG.5061	0	0	0	0
MSTRG.5062	0	0	0	0
MSTRG.5063	0	0	0	0
MSTRG.5064	0	0	0	0
MSTRG.5065	0	0	0	0
MSTRG.5066	0	0	0	0
MSTRG.5067	0	0	0	0
MSTRG.5068	0	0	0	0
MSTRG.5069	0	0	0	0
MSTRG.507	0	0	0	0
MSTRG.5070	0	0	0	0
MSTRG.5071	0	0	0	0
MSTRG.5072	0	0	0	0
MSTRG.5073	0	0	0	0
MSTRG.5074	0	0	0	0
MSTRG.5075	0	0	0	0
MSTRG.5076	0	0	0	0
MSTRG.5077	0	0	0	0
MSTRG.5078	0	0	0	0
MSTRG.5079	0	0	0	0
MSTRG.508	0	0	0	0
MSTRG.5080	0	0	0	0
MSTRG.5081	0	0	0	0
MSTRG.5082	0	0	0	0
MSTRG.5083	0	0	0	0
MSTRG.5084	0	0	0	0
MSTRG.5085	0	0	0	0
MSTRG.5086	0	0	0	0
MSTRG.5087	0	0	0	0
MSTRG.5088	0	0	0	0
MSTRG.5089	0	0	0	0
MSTRG.509	0	0	0	0
MSTRG.5090	0	0	0	0
MSTRG.5091	0	0	0	0
MSTRG.5092	0	0	0	0
MSTRG.5093	0	0	0	0
MSTRG.5094	0	0	0	0
MSTRG.5095	0	0	0	0
MSTRG.5096	0	0	0	0
MSTRG.5097	0	0	0	0
MSTRG.5098	0	0	0	0
MSTRG.5099	0	0	0	0
MSTRG.51	0	0	0	0
MSTRG.510	0	0	0	0
MSTRG.5100	0	0	0	0
MSTRG.5101	0	0	0	0
MSTRG.5102	0	0	0	0
MSTRG.5103	0	0	0	0
MSTRG.5104	0	0	0	0
MSTRG.5105	0	0	0	0
MSTRG.5106	0	0	0	0
MSTRG.5107	0	0	0	0
MSTRG.5108	0	0	0	0
MSTRG.5109	0	0	0	0
MSTRG.511	0	0	0	0
MSTRG.5110	0	0	0	0
MSTRG.5111	0	0	0	0
MSTRG.5112	0	0	0	0
MSTRG.5113	0	0	0	0
MSTRG.5114	0	0	0	0
MSTRG.5115	0	0	0	0
MSTRG.5116	0	0	0	0
MSTRG.5117	0	0	0	0
MSTRG.5118	0	0	0	0
MSTRG.5119	0	0	0	0
MSTRG.512	0	0	0	0
MSTRG.5120	0	0	0	0
MSTRG.5121	0	0	0	0
MSTRG.5122	0	0	0	0
MSTRG.5123	0	0	0	0
MSTRG.5124	0	0	0	0
MSTRG.5125	0	0	0	0
MSTRG.5126	0	0	0	0
MSTRG.5127	0	0	0	0
MSTRG.5128	0	0	0	0
MSTRG.5129	0	0	0	0
MSTRG.513	0	0	0	0
MSTRG.5130	0	0	0	0
MSTRG.5131	0	0	0	0
MSTRG.5132	0	0	0	0
MSTRG.5133	0	0	0	0
MSTRG.5134	0	0	0	0
MSTRG.5135	0	0	0	0
MSTRG.5136	0	0	0	0
MSTRG.5137	0	0	0	0
MSTRG.5138	0	0	0	0
MSTRG.5139	0	0	0	0
MSTRG.514	0	0	0	0
MSTRG.5140	0	0	0	0
MSTRG.5141	0	0	0	0
MSTRG.5142	0	0	0	0
MSTRG.5143	0	0	0	0
MSTRG.5144	0	0	0	0
MSTRG.5145	0	0	0	0
MSTRG.5146	0	0	0	0
MSTRG.5147	0	0	0	0
MSTRG.5148	0	0	0	0
MSTRG.5149	0	0	0	0
MSTRG.515	0	0	0	0
MSTRG.5150	0	0	0	0
MSTRG.5151	0	0	0	0
MSTRG.5152	0	0	0	0
MSTRG.5153	0	0	0	0
MSTRG.5154	0	0	0	0
MSTRG.5155	0	0	0	0
MSTRG.5156	0	0	0	0
MSTRG.5157	0	0	0	0
MSTRG.5158	0	0	0	0
MSTRG.5159	0	0	0	0
MSTRG.516	0	0	0	0
MSTRG.5160	0	0	0	0
MSTRG.5161	0	0	0	0
MSTRG.5162	0	0	0	0
MSTRG.5163	0	0	0	0
MSTRG.5164	0	0	0	0
MSTRG.5165	0	0	0	0
MSTRG.5166	0	0	0	0
MSTRG.5167	0	0	0	0
MSTRG.5168	0	0	0	0
MSTRG.5169	0	0	0	0
MSTRG.517	0	0	0	0
MSTRG.5170	0	0	0	0
MSTRG.5171	0	0	0	0
MSTRG.5172	0	0	0	0
MSTRG.5173	0	0	0	0
MSTRG.5174	0	0	0	0
MSTRG.5175	0	0	0	0
MSTRG.5176	0	0	0	0
MSTRG.5177	0	0	0	0
MSTRG.5178	0	0	0	0
MSTRG.5179	0	0	0	0
MSTRG.518	0	0	0	0
MSTRG.5180	0	0	0	0
MSTRG.5181	0	0	0	0
MSTRG.5182	0	0	0	0
MSTRG.5183	0	0	0	0
MSTRG.5184	0	0	0	0
MSTRG.5185	0	0	0	0
MSTRG.5186	0	0	0	0
MSTRG.5187	0	0	0	0
MSTRG.5188	0	0	0	0
MSTRG.5189	0	0	0	0
MSTRG.519	0	0	0	0
MSTRG.5190	0	0	0	0
MSTRG.5191	0	0	0	0
MSTRG.5192	0	0	0	0
MSTRG.5193	0	0	0	0
MSTRG.5194	0	0	0	0
MSTRG.5195	0	0	0	0
MSTRG.5196	0	0	0	0
MSTRG.5197	0	0	0	0
MSTRG.5198	0	0	0	0
MSTRG.5199	0	0	0	0
MSTRG.52	0	0	0	0
MSTRG.520	0	0	0	0
MSTRG.5200	0	0	0	0
MSTRG.5201	0	0	0	0
MSTRG.5202	0	0	0	0
MSTRG.5203	0	0	0	0
MSTRG.5204	0	0	0	0
MSTRG.5205	0	0	0	0
MSTRG.5206	0	0	0	0
MSTRG.5207	0	0	0	0
MSTRG.5208	0	0	0	0
MSTRG.5209	0	0	0	0
MSTRG.521	0	0	0	0
MSTRG.5210	0	0	0	0
MSTRG.5211	0	0	0	0
MSTRG.5212	0	0	0	0
MSTRG.5213	0	0	0	0
MSTRG.5214	0	0	0	0
MSTRG.5215	0	0	0	0
MSTRG.5216	0	0	0	0
MSTRG.5217	0	0	0	0
MSTRG.5218	0	0	0	0
MSTRG.5219	0	0	0	0
MSTRG.522	0	0	0	0
MSTRG.5220	0	0	0	0
MSTRG.5221	0	0	0	0
MSTRG.5222	0	0	0	0
MSTRG.5223	0	0	0	0
MSTRG.5224	0	0	0	0
MSTRG.5225	0	0	0	0
MSTRG.5226	0	0	0	0
MSTRG.5227	0	0	0	0
MSTRG.5228	0	0	0	0
MSTRG.5229	0	0	0	0
MSTRG.523	0	0	0	0
MSTRG.5230	0	0	0	0
MSTRG.5231	0	0	0	0
MSTRG.5232	0	0	0	0
MSTRG.5233	0	0	0	0
MSTRG.5234	0	0	0	0
MSTRG.5235	0	0	0	0
MSTRG.5236	0	0	0	0
MSTRG.5237	0	0	0	0
MSTRG.5238	0	0	0	0
MSTRG.5239	0	0	0	0
MSTRG.524	0	0	0	0
MSTRG.5240	0	0	0	0
MSTRG.5241	0	0	0	0
MSTRG.5242	0	0	0	0
MSTRG.5243	0	0	0	0
MSTRG.5244	0	0	0	0
MSTRG.5245	0	0	0	0
MSTRG.5246	0	0	0	0
MSTRG.5247	0	0	0	0
MSTRG.5248	0	0	0	0
MSTRG.5249	0	0	0	0
MSTRG.525	0	0	0	0
MSTRG.5250	0	0	0	0
MSTRG.5251	0	0	0	0
MSTRG.5252	0	0	0	0
MSTRG.5253	0	0	0	0
MSTRG.5254	0	0	0	0
MSTRG.5255	0	0	0	0
MSTRG.5256	0	0	0	0
MSTRG.5257	0	0	0	0
MSTRG.5258	0	0	0	0
MSTRG.5259	0	0	0	0
MSTRG.526	0	0	0	0
MSTRG.5260	0	0	0	0
MSTRG.5261	0	0	0	0
MSTRG.5262	0	0	0	0
MSTRG.5263	0	0	0	0
MSTRG.5264	0	0	0	0
MSTRG.5265	0	0	0	0
MSTRG.5266	0	0	0	0
MSTRG.5267	0	0	0	0
MSTRG.5268	0	0	0	0
MSTRG.5269	0	0	0	0
MSTRG.527	0	0	0	0
MSTRG.5270	0	0	0	0
MSTRG.5271	0	0	0	0
MSTRG.5272	0	0	0	0
MSTRG.5273	0	0	0	0
MSTRG.5274	0	0	0	0
MSTRG.5275	0	0	0	0
MSTRG.5276	0	0	0	0
MSTRG.5277	0	0	0	0
MSTRG.5278	0	0	0	0
MSTRG.5279	0	0	0	0
MSTRG.528	0	0	0	0
MSTRG.5280	0	0	0	0
MSTRG.5281	0	0	0	0
MSTRG.5282	0	0	0	0
MSTRG.5283	0	0	0	0
MSTRG.5284	0	0	0	0
MSTRG.5285	0	0	0	0
MSTRG.5286	0	0	0	0
MSTRG.5287	0	0	0	0
MSTRG.5288	0	0	0	0
MSTRG.5289	0	0	0	0
MSTRG.529	0	0	0	0
MSTRG.5290	0	0	0	0
MSTRG.5291	0	0	0	0
MSTRG.5292	0	0	0	0
MSTRG.5293	0	0	0	0
MSTRG.5294	0	0	0	0
MSTRG.5295	0	0	0	0
MSTRG.5296	0	0	0	0
MSTRG.5297	0	0	0	0
MSTRG.5298	0	0	0	0
MSTRG.5299	0	0	0	0
MSTRG.53	0	0	0	0
MSTRG.530	0	0	0	0
MSTRG.5300	0	0	0	0
MSTRG.5301	0	0	0	0
MSTRG.5302	0	0	0	0
MSTRG.5303	0	0	0	0
MSTRG.5304	0	0	0	0
MSTRG.5305	0	0	0	0
MSTRG.5306	0	0	0	0
MSTRG.5307	0	0	0	0
MSTRG.5308	0	0	0	0
MSTRG.5309	0	0	0	0
MSTRG.531	0	0	0	0
MSTRG.5310	0	0	0	0
MSTRG.5311	0	0	0	0
MSTRG.5312	0	0	0	0
MSTRG.5313	0	0	0	0
MSTRG.5314	0	0	0	0
MSTRG.5315	0	0	0	0
MSTRG.5316	0	0	0	0
MSTRG.5317	0	0	0	0
MSTRG.5318	0	0	0	0
MSTRG.5319	0	0	0	0
MSTRG.532	0	0	0	0
MSTRG.5320	0	0	0	0
MSTRG.5321	0	0	0	0
MSTRG.5322	0	0	0	0
MSTRG.5323	0	0	0	0
MSTRG.5324	0	0	0	0
MSTRG.5325	0	0	0	0
MSTRG.5326	0	0	0	0
MSTRG.5327	0	0	0	0
MSTRG.5328	0	0	0	0
MSTRG.5329	0	0	0	0
MSTRG.533	0	0	0	0
MSTRG.5330	0	0	0	0
MSTRG.5331	0	0	0	0
MSTRG.5332	0	0	0	0
MSTRG.5333	0	0	0	0
MSTRG.5334	0	0	0	0
MSTRG.5335	0	0	0	0
MSTRG.5336	0	0	0	0
MSTRG.5337	0	0	0	0
MSTRG.5338	0	0	0	0
MSTRG.5339	0	0	0	0
MSTRG.534	0	0	0	0
MSTRG.5340	0	0	0	0
MSTRG.5341	0	0	0	0
MSTRG.5342	0	0	0	0
MSTRG.5343	0	0	0	0
MSTRG.5344	0	0	0	0
MSTRG.5345	0	0	0	0
MSTRG.5346	0	0	0	0
MSTRG.5347	0	0	0	0
MSTRG.5348	0	0	0	0
MSTRG.5349	0	0	0	0
MSTRG.535	0	0	0	0
MSTRG.5350	0	0	0	0
MSTRG.5351	0	0	0	0
MSTRG.5352	0	0	0	0
MSTRG.5353	0	0	0	0
MSTRG.5354	0	0	0	0
MSTRG.5355	0	0	0	0
MSTRG.5356	0	0	0	0
MSTRG.5357	0	0	0	0
MSTRG.5358	0	0	0	0
MSTRG.5359	0	0	0	0
MSTRG.536	0	0	0	0
MSTRG.5360	0	0	0	0
MSTRG.5361	0	0	0	0
MSTRG.5362	0	0	0	0
MSTRG.5363	0	0	0	0
MSTRG.5364	0	0	0	0
MSTRG.5365	0	0	0	0
MSTRG.5366	0	0	0	0
MSTRG.5367	0	0	0	0
MSTRG.5368	0	0	0	0
MSTRG.5369	0	0	0	0
MSTRG.537	0	0	0	0
MSTRG.5370	0	0	0	0
MSTRG.5371	0	0	0	0
MSTRG.5372	0	0	0	0
MSTRG.5373	0	0	0	0
MSTRG.5374	0	0	0	0
MSTRG.5375	0	0	0	0
MSTRG.5376	0	0	0	0
MSTRG.5377	0	0	0	0
MSTRG.5378	0	0	0	0
MSTRG.5379	0	0	0	0
MSTRG.538	0	0	0	0
MSTRG.5380	0	0	0	0
MSTRG.5381	0	0	0	0
MSTRG.5382	0	0	0	0
MSTRG.5383	0	0	0	0
MSTRG.5384	0	0	0	0
MSTRG.5385	0	0	0	0
MSTRG.5386	0	0	0	0
MSTRG.5387	0	0	0	0
MSTRG.5388	0	0	0	0
MSTRG.5389	0	0	0	0
MSTRG.539	0	0	0	0
MSTRG.5390	0	0	0	0
MSTRG.5391	0	0	0	0
MSTRG.5392	0	0	0	0
MSTRG.5393	0	0	0	0
MSTRG.5394	0	0	0	0
MSTRG.5395	0	0	0	0
MSTRG.5396	0	0	0	0
MSTRG.5397	0	0	0	0
MSTRG.5398	0	0	0	0
MSTRG.5399	0	0	0	0
MSTRG.54	0	0	0	0
MSTRG.540	0	0	0	0
MSTRG.5400	0	0	0	0
MSTRG.5401	0	0	0	0
MSTRG.5402	0	0	0	0
MSTRG.5403	0	0	0	0
MSTRG.5404	0	0	0	0
MSTRG.5405	0	0	0	0
MSTRG.5406	0	0	0	0
MSTRG.5407	0	0	0	0
MSTRG.5408	0	0	0	0
MSTRG.5409	0	0	0	0
MSTRG.541	0	0	0	0
MSTRG.5410	0	0	0	0
MSTRG.5411	0	0	0	0
MSTRG.5412	0	0	0	0
MSTRG.5413	0	0	0	0
MSTRG.5414	0	0	0	0
MSTRG.5415	0	0	0	0
MSTRG.5416	0	0	0	0
MSTRG.5417	0	0	0	0
MSTRG.5418	0	0	0	0
MSTRG.5419	0	0	0	0
MSTRG.542	0	0	0	0
MSTRG.5420	0	0	0	0
MSTRG.5421	0	0	0	0
MSTRG.5422	0	0	0	0
MSTRG.5423	0	0	0	0
MSTRG.5424	0	0	0	0
MSTRG.5425	0	0	0	0
MSTRG.5426	0	0	0	0
MSTRG.5427	0	0	0	0
MSTRG.5428	0	0	0	0
MSTRG.5429	0	0	0	0
MSTRG.543	0	0	0	0
MSTRG.5430	0	0	0	0
MSTRG.5431	0	0	0	0
MSTRG.5432	0	0	0	0
MSTRG.5433	0	0	0	0
MSTRG.5434	0	0	0	0
MSTRG.5435	0	0	0	0
MSTRG.5436	0	0	0	0
MSTRG.5437	0	0	0	0
MSTRG.5438	0	0	0	0
MSTRG.5439	0	0	0	0
MSTRG.544	0	0	0	0
MSTRG.5440	0	0	0	0
MSTRG.5441	0	0	0	0
MSTRG.5442	0	0	0	0
MSTRG.5443	0	0	0	0
MSTRG.5444	0	0	0	0
MSTRG.5445	0	0	0	0
MSTRG.5446	0	0	0	0
MSTRG.5447	0	0	0	0
MSTRG.5448	0	0	0	0
MSTRG.5449	0	0	0	0
MSTRG.545	0	0	0	0
MSTRG.5450	0	0	0	0
MSTRG.5451	0	0	0	0
MSTRG.5452	0	0	0	0
MSTRG.5453	0	0	0	0
MSTRG.5454	0	0	0	0
MSTRG.5455	0	0	0	0
MSTRG.5456	0	0	0	0
MSTRG.5457	0	0	0	0
MSTRG.5458	0	0	0	0
MSTRG.5459	0	0	0	0
MSTRG.546	0	0	0	0
MSTRG.5460	0	0	0	0
MSTRG.5461	0	0	0	0
MSTRG.5462	0	0	0	0
MSTRG.5463	0	0	0	0
MSTRG.5464	0	0	0	0
MSTRG.5465	0	0	0	0
MSTRG.5466	0	0	0	0
MSTRG.5467	0	0	0	0
MSTRG.5468	0	0	0	0
MSTRG.5469	0	0	0	0
MSTRG.547	0	0	0	0
MSTRG.5470	0	0	0	0
MSTRG.5471	0	0	0	0
MSTRG.5472	0	0	0	0
MSTRG.5473	0	0	0	0
MSTRG.5474	0	0	0	0
MSTRG.5475	0	0	0	0
MSTRG.5476	0	0	0	0
MSTRG.5477	0	0	0	0
MSTRG.5478	0	0	0	0
MSTRG.5479	0	0	0	0
MSTRG.548	0	0	0	0
MSTRG.5480	0	0	0	0
MSTRG.5481	0	0	0	0
MSTRG.5482	0	0	0	0
MSTRG.5483	0	0	0	0
MSTRG.5484	0	0	0	0
MSTRG.5485	0	0	0	0
MSTRG.5486	0	0	0	0
MSTRG.5487	0	0	0	0
MSTRG.5488	0	0	0	0
MSTRG.5489	0	0	0	0
MSTRG.549	0	0	0	0
MSTRG.5490	0	0	0	0
MSTRG.5491	0	0	0	0
MSTRG.5492	0	0	0	0
MSTRG.5493	0	0	0	0
MSTRG.5494	0	0	0	0
MSTRG.5495	0	0	0	0
MSTRG.5496	0	0	0	0
MSTRG.5497	0	0	0	0
MSTRG.5498	0	0	0	0
MSTRG.5499	0	0	0	0
MSTRG.55	0	0	0	0
MSTRG.550	0	0	0	0
MSTRG.5500	0	0	0	0
MSTRG.5501	0	0	0	0
MSTRG.5502	0	0	0	0
MSTRG.5503	0	0	0	0
MSTRG.5504	0	0	0	0
MSTRG.5505	0	0	0	0
MSTRG.5506	0	0	0	0
MSTRG.5507	0	0	0	0
MSTRG.5508	0	0	0	0
MSTRG.5509	0	0	0	0
MSTRG.551	0	0	0	0
MSTRG.5510	0	0	0	0
MSTRG.5511	0	0	0	0
MSTRG.5512	0	0	0	0
MSTRG.5513	0	0	0	0
MSTRG.5514	0	0	0	0
MSTRG.5515	0	0	0	0
MSTRG.5516	0	0	0	0
MSTRG.5517	0	0	0	0
MSTRG.5518	0	0	0	0
MSTRG.5519	0	0	0	0
MSTRG.552	0	0	0	0
MSTRG.5520	0	0	0	0
MSTRG.5521	0	0	0	0
MSTRG.5522	0	0	0	0
MSTRG.5523	0	0	0	0
MSTRG.5524	0	0	0	0
MSTRG.5525	0	0	0	0
MSTRG.5526	0	0	0	0
MSTRG.5527	0	0	0	0
MSTRG.5528	0	0	0	0
MSTRG.5529	0	0	0	0
MSTRG.553	0	0	0	0
MSTRG.5530	0	0	0	0
MSTRG.5531	0	0	0	0
MSTRG.5532	0	0	0	0
MSTRG.5533	0	0	0	0
MSTRG.5534	0	0	0	0
MSTRG.5535	0	0	0	0
MSTRG.5536	0	0	0	0
MSTRG.5537	0	0	0	0
MSTRG.5538	0	0	0	0
MSTRG.5539	0	0	0	0
MSTRG.554	0	0	0	0
MSTRG.5540	0	0	0	0
MSTRG.5541	0	0	0	0
MSTRG.5542	0	0	0	0
MSTRG.5543	0	0	0	0
MSTRG.5544	0	0	0	0
MSTRG.5545	0	0	0	0
MSTRG.5546	0	0	0	0
MSTRG.5547	0	0	0	0
MSTRG.5548	0	0	0	0
MSTRG.5549	0	0	0	0
MSTRG.555	0	0	0	0
MSTRG.5550	0	0	0	0
MSTRG.5551	0	0	0	0
MSTRG.5552	0	0	0	0
MSTRG.5553	0	0	0	0
MSTRG.5554	0	0	0	0
MSTRG.5555	0	0	0	0
MSTRG.5556	0	0	0	0
MSTRG.5557	0	0	0	0
MSTRG.5558	0	0	0	0
MSTRG.5559	0	0	0	0
MSTRG.556	0	0	0	0
MSTRG.5560	0	0	0	0
MSTRG.5561	0	0	0	0
MSTRG.5562	0	0	0	0
MSTRG.5563	0	0	0	0
MSTRG.5564	0	0	0	0
MSTRG.5565	0	0	0	0
MSTRG.5566	0	0	0	0
MSTRG.5567	0	0	0	0
MSTRG.5568	0	0	0	0
MSTRG.5569	0	0	0	0
MSTRG.557	0	0	0	0
MSTRG.5570	0	0	0	0
MSTRG.5571	0	0	0	0
MSTRG.5572	0	0	0	0
MSTRG.5573	0	0	0	0
MSTRG.5574	0	0	0	0
MSTRG.5575	0	0	0	0
MSTRG.5576	0	0	0	0
